% Model,"2D photonic crystal band structure(sweep, mesh).mph"
% Version,COMSOL 5.4.0.388
% Date,"Aug 11 2026, 18:05"
% Table,Table 8 - Global Evaluation 5 ()
% U,lambda (THz),freq*a/(c_const) (1)
4,2.280648122817585E-7-1.77839367021488E-5i,1.1411134913295172E-7-8.89812413267021E-6i
4,2.4447411009590446E-7-1.5109191885422777E-5i,1.2232167800027065E-7-7.559825880654464E-6i
4,2.5388034645960916E-7+1.9349491046444653E-5i,1.2702805208308932E-7+9.681443210178081E-6i
4,1.1493173886483808E-6-7.999457413687614E-6i,5.7505652226E-7-4.002497661409287E-6i
4,2.1329213668462034E-6+9.71631236447633E-7i,1.0671989787912893E-6+4.861519413778746E-7i
4,4.5330875637938305E-6-9.975539698973441E-7i,2.2681128775063266E-6-4.991222810701983E-7i
4,9.961335497798588E-6+2.6230775578048933E-7i,4.984115793432629E-6+1.3124467383056516E-7i
4,1.3955401780889501E-5+2.865049678703294E-8i,6.9825314522536286E-6+1.4335165556616305E-8i
4,1.656917071539275E-5-1.5277148455924397E-7i,8.29032065679555E-6-7.6438623028624E-8i
4,1.8152333197734982E-5-1.9870360153799926E-7i,9.082449898256769E-6-9.942058058945528E-8i
4,2.0409010322997134E-5-5.820990771290729E-8i,1.0211569593420425E-5-2.9125102796735777E-8i
4,2.225482547102052E-5-1.5594222374019152E-7i,1.1135116083050623E-5-7.802509014762716E-8i
4,2.3578160923654756E-5+1.1662322652190176E-8i,1.1797241872402985E-5+5.835198155080093E-9i
4,2.4624704349456306E-5+1.275896716155911E-8i,1.2320875838772588E-5+6.383900005362598E-9i
4,2.5967636683964147E-5+1.211956868574473E-9i,1.2992806852381262E-5+6.063979444278446E-10i
4,2.6429160273808423E-5+1.735681512687702E-8i,1.3223728400369775E-5+8.684415499977498E-9i
4,2.682532059170553E-5-1.818114366753934E-8i,1.3421945687358916E-5-9.096865105695556E-9i
4,2.8394244052643586E-5-7.461528133903977E-11i,1.4206950489383351E-5-3.733346821171854E-11i
4,3.078025955257431E-5-1.0266194193987725E-8i,1.5400784141428088E-5-5.136650666169056E-9i
4,0.061961478392651044-7.88116500295867E-14i,0.03100218671577674-3.943310509978875E-14i
4,0.07200473979927281-5.593265658182432E-15i,0.0360272938216842-2.7985688977117786E-15i
4,0.8721918112370876+7.941205397901355E-15i,0.43639780853180477+3.9733514900004705E-15i
4,0.961425706289601-1.507199708172068E-16i,0.48104564372810255-7.541215604090019E-17i
4,1.0266671033262238,0.5136889250860792
4,1.0455590343263277-2.461920588053625E-16i,0.5231414298919727-1.2318124701057147E-16i
4,1.218244780298384+8.579245883228331E-16i,0.6095440768051529+4.2925925857822927E-16i
4,1.2383060653742595+4.440206792390582E-16i,0.6195816634124228+2.22164034179468E-16i
4,1.3984857365126653-7.2651892531826E-16i,0.6997269440210526-3.635109419521788E-16i
4,1.561771022687347-1.0906779723709972E-15i,0.7814261071340961-5.4571651650973E-16i
4,1.5978150913228732-7.358252866959723E-16i,0.7994606178466004-3.681673439709942E-16i
5,1.458006907306701E-8+2.7414157556938757E-5i,7.295081322426235E-9+1.3716567991649786E-5i
5,1.5000473402579312E-8+3.1819194573079485E-5i,7.50542900711297E-9+1.592061127155481E-5i
5,2.0541833481415255E-8-3.095594368109065E-5i,1.0278027148409076E-8-1.548868701748193E-5i
5,2.9420778611990826E-7-2.4619967963903546E-5i,1.4720573096600796E-7-1.2318506006530462E-5i
5,4.3463623826384906E-7+1.6325715872933375E-5i,2.1746856533521383E-7+8.168508965425695E-6i
5,4.209369932803963E-6-9.90841335180277E-6i,2.1061420094850893E-6-4.957636401815069E-6i
5,7.0460623327692265E-6+5.469879822415041E-6i,3.5254701101099213E-6+2.7368332707097526E-6i
5,1.068716859259871E-5-6.747958226502668E-6i,5.347283582730445E-6-3.376314870387434E-6i
5,1.843046870322355E-5+1.143780075349191E-6i,9.221613925602933E-6+5.722859489092906E-7i
5,2.1617428078306198E-5-8.108300556251985E-7i,1.0816196756176999E-5-4.0569569079612994E-7i
5,2.690075373710729E-5+5.512002174201472E-7i,1.3459688370699751E-5+2.757909026951641E-7i
5,2.8931244785585097E-5+1.5466351941334254E-7i,1.447563673478992E-5+7.738529536991015E-8i
5,3.090974588592441E-5+1.1736396724734207E-7i,1.5465572128864763E-5+5.872260831558781E-8i
5,8.917142270655534E-5-4.3825596394395506E-5i,4.461657739896612E-5-2.1927968111723896E-5i
5,0.07741686801731076+1.0184485480208504E-13i,0.03873523129990352+5.0957680263966995E-14i
5,0.08994956555568746-1.2858909740838E-15i,0.045005918172074624-6.433905889405998E-16i
5,0.8686651808248916+2.448176803321877E-15i,0.4346332726079911+1.2249358204277493E-15i
5,0.9567668442358994,0.4787146000697085
5,1.0268878647679234,0.513799382221912
5,1.0536562665163554,0.5271928487855866
5,1.2095162523887173+6.821177865028775E-16i,0.6051767915332532+3.4129500341009784E-16i
5,1.2398014821777104+7.463750960766097E-16i,0.6203298894419037+3.734459004018421E-16i
5,1.4034172633120605-1.3979707597736703E-15i,0.7021944144332313-6.994692773960662E-16i
5,1.5650187846298567-1.9257678376847333E-16i,0.7830511122947545-9.635505095085145E-17i
5,1.5938170787451715,0.7974602276744924
5,1.6814035792146447,0.841283795345501
5,1.6948599072712796,0.8480166171848522
5,1.7381403183525064+1.4951413517797243E-15i,0.8696718039280225+7.480882082996184E-16i
5,1.7556668948573164,0.8784411588786447
5,1.7862204848781338+5.591394321925286E-16i,0.8937285297941686+2.7976325818336386E-16i
5,1.891006304376044+1.0475347590503416E-15i,0.9461577103997946+5.241299761368621E-16i
5,1.9213537584630476-6.030435657714783E-15i,0.9613419419959427-3.017305220724457E-15i
5,1.9602046538602622+8.997102780491493E-16i,0.9807808376521576+4.501665672569134E-16i
5,1.9682870489328654,0.9848248328512982
5,1.9864384214665085-5.781940839889829E-16i,0.9939068020849819-2.8929717971206414E-16i
5,2.046049518632212+1.6473622148880391E-15i,1.0237329846197523+8.242513300091286E-16i
5,2.0913565797271505+2.638025858254208E-16i,1.0464021978800833+1.3199260627768401E-16i
5,2.1226121027191773-3.4458614100159017E-16i,1.062040778250254-1.7241234651152738E-16i
5,2.170447775195387-3.344603503921319E-16i,1.085975172461837-1.6734594623731257E-16i
5,2.1911405708015685-3.585019296915651E-16i,1.0963287329270814-1.7937505770653766E-16i
6,8.382435031520977E-8+2.766916185331573E-5i,4.1941190352698814E-8+1.3844158407738727E-5i
6,2.2913727137652489E-7-2.1182898770844883E-5i,1.1464794990432591E-7-1.0598781693256381E-5i
6,2.4944166244451064E-7+3.178314889835205E-5i,1.2480717365703907E-7+1.590257595724042E-5i
6,5.008816526420522E-6-1.0752735887828475E-5i,2.506142028973518E-6-5.380089925992305E-6i
6,8.29461564573314E-6+8.666085833407852E-6i,4.150178944328115E-6+4.336042619895321E-6i
6,1.2754763348525215E-5+3.1127071165008154E-5i,6.381796643726047E-6+1.557430999398665E-5i
6,1.490716347888231E-5-4.6579723063791884E-7i,7.458741746706471E-6-2.3305984767531353E-7i
6,1.9950996119966776E-5+6.723342744019129E-6i,9.982403953587838E-6+3.3639986086737024E-6i
6,2.4145613844809262E-5+5.777415688246326E-7i,1.2081164752721662E-5+2.890707654950242E-7i
6,3.10668152939445E-5-2.1170085625478818E-7i,1.5544161201319067E-5-1.0592370685395368E-7i
6,5.6847324521006604E-5+2.6171367325821782E-5i,2.8443339552427935E-5+1.3094742693204334E-5i
6,0.09284870803413384+1.341516883502912E-13i,0.04645649292858486+6.712227981580403E-14i
6,0.10785585803552908+5.669355949423183E-15i,0.053965262546162386+2.836640381438406E-15i
6,0.8642272938448835-8.374224757718991E-15i,0.43241279297537405-4.1900110564417484E-15i
6,0.9525044702929639-7.568050452011245E-16i,0.47658193770820145-3.7866448521586445E-16i
6,1.0271543046592542,0.5139326943938267
6,1.0622440863952973+2.5725402780517736E-15i,0.5314897313370524+1.2871606053137135E-15i
6,1.199601490008957+9.47765103667173E-16i,0.6002159784197891+4.74210613897685E-16i
6,1.2416265794273706,0.621243069811001
6,1.4087001756417783-1.3817018021591275E-15i,0.7048376992401414-6.913291672062981E-16i
6,1.5689811014340251,0.7850336422242609
6,1.5890650859737026,0.7950825864206876
6,1.6784760873271716-1.0703089188420664E-15i,0.8398190360715336-5.355249391440994E-16i
6,1.694875484285584+3.724944541120812E-16i,0.8480244110838758+1.8637616332833887E-16i
6,1.7336578144170107+2.983892246765999E-16i,0.8674290003738239+1.4929789761919221E-16i
6,1.7601268851828198-2.014518631255203E-15i,0.8806726978349234-1.007956626741692E-15i
6,1.7744078423819463-1.5908226754430736E-15i,0.8878181196849585-7.959619895323085E-16i
6,1.8825992660140332-6.274905319527175E-16i,0.9419512811830142-3.13962467304323E-16i
6,1.916438526706143,0.9588826247454211
6,1.9697833940256249-3.669022630946349E-15i,0.985573523346754-1.8357813212297436E-15i
6,1.9806118207499195+8.820739808014656E-16i,0.9909914848908171+4.4134231395580954E-16i
6,1.996747152944608+3.1577681762679485E-16i,0.9990647361171813+1.5799771268435053E-16i
6,2.052172921257066,1.0267968055038925
6,2.0851762407707173+9.345554746251063E-16i,1.0433098891220527+4.676012269587047E-16i
6,2.122040187182793+7.13051259045191E-16i,1.0617546225176182+3.5677244707996833E-16i
6,2.1706840817060655,1.086093407512973
6,2.1978378567482273-8.843674692904846E-16i,1.0996796941177023-4.4248985207483996E-16i
6,2.2584921017810555-2.8351036131430146E-16i,1.1300278116641558-1.418533157266592E-16i
6,2.3285936521923385,1.1651028520165465
6,2.3355964541165317-1.6826062495777597E-15i,1.1686066769480896-8.41885546822742E-16i
7,2.3216899947093548E-8-2.779739327865942E-5i,1.1616486336237425E-8-1.3908318506794833E-5i
7,7.9506847849457E-8+2.37901439720948E-5i,3.9780944647441895E-8+1.190330677302836E-5i
7,8.473493918103357E-8+3.157995930530974E-5i,4.239679997938786E-8+1.5800910828105156E-5i
7,1.109222595374704E-6+1.1422421293014116E-5i,5.549952470992636E-7+5.715164435364539E-6i
7,4.396000240438883E-6-1.08460452663291E-5i,2.199521764039282E-6-5.4267769136119E-6i
7,1.291042275650256E-5-3.0165413682498544E-6i,6.459680228097611E-6-1.5093148381920873E-6i
7,1.3922753156451955E-5+6.450723426501517E-5i,6.966195838948667E-6+3.227594584701752E-5i
7,1.5211269532616687E-5+2.3647229244117615E-6i,7.610900037693753E-6+1.183179994013606E-6i
7,2.311666404505021E-5-1.7473533891265472E-7i,1.1566333689280239E-5-8.742815283531318E-8i
7,2.9869707689804922E-5-4.3745376052301873E-7i,1.4945193029074595E-5-2.1887830172983473E-7i
7,3.093369894146974E-5+1.464314457027659E-6i,1.547755694781508E-5+7.326640904160065E-7i
