% Model,"2D photonic crystal band structure(sweep, simple).mph"
% Version,COMSOL 5.4.0.388
% Date,"Aug 10 2026, 18:08"
% Table,Table 6 - Global Evaluation 3 (freq*a/(c_const))
% U,lambda (THz),freq*a/(c_const) (1)
34,0.8758892420410704,0.43824780377283723
34,0.9487430486234126,0.47469992488440743
34,1.0392022588760554,0.5199608418148008
34,1.3117324986385257+1.397578734511635E-15i,0.6563202960755565+6.992731290683277E-16i
34,1.3731913379633731-1.6820235717076365E-11i,0.6870709892725384-8.415940061979327E-12i
34,1.4113556918122034+9.286836511310482E-10i,0.7061663765131493+4.6466328272226655E-10i
35,2.2998441852388346E-8+3.8481540260679074E-8i,1.1507181671188846E-8+1.9254090238327014E-8i
35,0.46243509607982936-2.060627083253266E-14i,0.23137761661760817-1.031026812849274E-14i
35,0.49842714821264666-5.583457807944241E-15i,0.24938610107362005-2.793661577675967E-15i
35,0.601479806092303-7.864765339567183E-16i,0.30094810094870844-3.9351050016577716E-16i
35,0.8750163156296937,0.4378110384099591
35,0.9487910131162121,0.47472392373337086
35,1.039228821821706,0.5199741324821985
35,1.3132360288005593,0.6570725815927093
35,1.371714475652883-1.412352289355243E-11i,0.6863320469120422-7.066650202497302E-12i
35,1.4159505193073858+7.742068206783897E-10i,0.7084653807271825+3.873713964537375E-10i
36,5.745997243306414E-8+2.173225997961687E-9i,2.8749875572118696E-8+1.0873652455067866E-9i
36,0.4626116993306241-1.4463753198722864E-14i,0.2314659793729488-7.236883123352055E-15i
36,0.4987835059714709-6.157415777508175E-15i,0.24956440330370364-3.08083923387501E-15i
36,0.6016645916434822-4.865742601155148E-16i,0.30104055768648563-2.4345555423321293E-16i
36,0.8751970921594868,0.4379014892493493
36,0.9477694011771004,0.4742127641402008
36,1.0402409937224901,0.5204805687886035
36,1.3132495821907764+9.54306709022988E-16i,0.6570793629792262+4.774836809051687E-16i
36,1.3717172348068418-1.8148979668632968E-11i,0.6863334274440828-9.080771972905821E-12i
36,1.414920529455898+1.5654817035367122E-9i,0.7079500292778702+7.832827319842276E-10i
37,5.0215833281419855E-8+6.995410750602735E-9i,2.5125298489707096E-8+3.5001267863463407E-9i
37,0.463140945811909-3.3178950591551898E-15i,0.23173078580844866-1.66009599505428E-15i
37,0.49985048919251507-5.152655020710628E-15i,0.2500982642427824-2.5781110647773336E-15i
37,0.6022178050084334+1.434956197960933E-15i,0.3013173558597828+7.179747987327284E-16i
37,0.8757391440772198,0.43817270283558285
