% Model,SiGratingSlab80.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 17 2026, 16:22"
% Table,"Table 6 - Global Evaluation 2 (freq, real(freq)/(2*abs(imag(freq))))"
% U (rad),lambda (THz),Frequency (1/s),Q (1)
0.03577924966588376,2.6583038736693934+4.943438912349192E-4i,2.6583038736693936E12+4.943438912349192E8i,2688.7192507109694
0.03577924966588376,2.707285785884556+0.03420575377475156i,2.7072857858845557E12+3.420575377475156E10i,39.57354373349457
0.03665191429188092,0.5885460381289792+0.06062107772804737i,5.885460381289792E11+6.062107772804737E10i,4.854302003415872
0.03665191429188092,0.9835475644982448+0.09006160932984979i,9.835475644982448E11+9.00616093298498E10i,5.460415219186297
0.03665191429188092,1.2108538782045435+0.0026627344174160812i,1.2108538782045435E12+2.6627344174160814E9i,227.37038104227395
0.03665191429188092,1.24962813372053+0.3995829318164616i,1.24962813372053E12+3.995829318164616E11i,1.56366555503241
0.03665191429188092,1.2527057704501645+0.0019062160284231328i,1.2527057704501646E12+1.906216028423133E9i,328.5844184949049
0.03665191429188092,1.2593849395614871+0.4855720480367946i,1.259384939561487E12+4.855720480367946E11i,1.2968054325339338
0.03665191429188092,1.4867069539351414+0.07961021404854476i,1.4867069539351414E12+7.961021404854477E10i,9.33741336902182
0.03665191429188092,1.623519719375322+0.0031547674204815113i,1.623519719375322E12+3.1547674204815116E9i,257.31210941812066
0.03665191429188092,1.677941369733038+0.02244058166528743i,1.677941369733038E12+2.244058166528743E10i,37.38631633440652
0.03665191429188092,1.8985184327637665+0.0857106730413665i,1.8985184327637666E12+8.57106730413665E10i,11.075157651880096
0.03665191429188092,2.031562346809252+1.0162931821732264E-4i,2.0315623468092522E12+1.0162931821732263E8i,9994.961997408018
0.03665191429188092,2.183082386039012+0.017747242096871837i,2.1830823860390122E12+1.7747242096871838E10i,61.504834782859206
0.03665191429188092,2.2540802640273334+3.173819455471462E-5i,2.2540802640273335E12+3.1738194554714616E7i,35510.530697350216
0.03665191429188092,2.27751929214256+1.6219212527413018E-5i,2.27751929214256E12+1.621921252741302E7i,70210.53852932731
0.03665191429188092,2.3176873377855545+1.0411018077697323E-5i,2.3176873377855547E12+1.0411018077697324E7i,111309.35132801985
0.03665191429188092,2.435017411322694+0.08392722411967235i,2.435017411322694E12+8.392722411967235E10i,14.50671958273389
0.03665191429188092,2.54121360279857+5.190425611225401E-4i,2.5412136027985703E12+5.190425611225401E8i,2447.981912410665
0.03665191429188092,2.597846386049524+0.004676115202651884i,2.597846386049524E12+4.676115202651884E9i,277.7782703659923
0.03665191429188092,2.6583863622148822+5.183968126102579E-4i,2.6583863622148823E12+5.1839681261025786E8i,2564.04582122066
0.03665191429188092,2.7073020917962265+0.034196788160071705i,2.7073020917962266E12+3.419678816007171E10i,39.58415742325886
0.03752457891787808,0.5886032007611738+0.0605905232211028i,5.886032007611738E11+6.0590523221102806E10i,4.857221636899249
0.03752457891787808,0.9835714385591738+0.09003013842906883i,9.835714385591738E11+9.003013842906883E10i,5.462456549114887
0.03752457891787808,1.2103789956799835+0.0026468434897581844i,1.2103789956799836E12+2.6468434897581844E9i,228.64574357408716
0.03752457891787808,1.2497126079824152+0.39956173133981004i,1.2497126079824153E12+3.9956173133981006E11i,1.5638542307240986
0.03752457891787808,1.2531802140186148+0.0019232935545863584i,1.2531802140186147E12+1.9232935545863583E9i,325.7901559099582
0.03752457891787808,1.2594762280554346+0.4855473101598362i,1.2594762280554346E12+4.8554731015983624E11i,1.296965508511241
0.03752457891787808,1.4866847775565268+0.07957674195529149i,1.4866847775565269E12+7.957674195529149E10i,9.34120159375078
0.03752457891787808,1.62337905475636+0.003292226895167235i,1.62337905475636E12+3.2922268951672354E9i,246.54726214942383
0.03752457891787808,1.6781050756477522+0.022332697222227353i,1.6781050756477522E12+2.2332697222227352E10i,37.5705867264784
0.03752457891787808,1.8985065404043326+0.08570551698042903i,1.8985065404043328E12+8.570551698042903E10i,11.075754556371553
0.03752457891787808,2.031520703373071+1.065437113434309E-4i,2.031520703373071E12+1.0654371134343089E8i,9533.742901186853
0.03752457891787808,2.1830576273613356+0.01775945039159257i,2.1830576273613357E12+1.775945039159257E10i,61.461857749686
0.03752457891787808,2.2540790854146455+3.318639914448266E-5i,2.2540790854146455E12+3.318639914448266E7i,33960.88674160048
0.03752457891787808,2.2770677347290254+1.6617511409682103E-5i,2.2770677347290254E12+1.6617511409682103E7i,68514.10173855227
0.03752457891787808,2.318174608919872+1.0424152464500857E-5i,2.318174608919872E12+1.0424152464500858E7i,111192.47424739551
0.03752457891787808,2.4350139694938924+0.0839095204803229i,2.4350139694938926E12+8.390952048032289E10i,14.50975977192548
0.03752457891787808,2.5410281925861837+5.404970360159821E-4i,2.5410281925861836E12+5.404970360159822E8i,2350.6402655934703
0.03752457891787808,2.5979376922075286+0.004653006285586237i,2.597937692207529E12+4.653006285586237E9i,279.16765342175034
0.03752457891787808,2.658470900614591+5.429904976976777E-4i,2.658470900614591E12+5.429904976976777E8i,2447.990261235432
0.03752457891787808,2.70731877432052+0.03418759274717198i,2.70731877432052E12+3.4187592747171978E10i,39.59504833145164
0.038397243543875255,0.5886616997206364+0.06055926664240687i,5.886616997206365E11+6.0559266642406876E10i,4.8602115940124655
0.038397243543875255,0.9835958777083615+0.0899979376589224i,9.835958777083616E11+8.999793765892241E10i,5.464546762371548
0.038397243543875255,1.2099036006478927+0.0026314797814376276i,1.2099036006478928E12+2.631479781437628E9i,229.8903470933946
0.038397243543875255,1.249799064865102+0.3995400272387376i,1.249799064865102E12+3.995400272387376E11i,1.5640473790606069
0.038397243543875255,1.253655160168331+0.00193987334392618i,1.253655160168331E12+1.9398733439261801E9i,323.1280959897652
0.038397243543875255,1.2595696531449079+0.4855219959748525i,1.259569653144908E12+4.8552199597485254E11i,1.2971293407787718
0.038397243543875255,1.4866620577013394+0.07954246572097763i,1.4866620577013394E12+7.954246572097763E10i,9.34508406438087
0.038397243543875255,1.6232350153710366+0.003431606825212198i,1.6232350153710366E12+3.431606825212198E9i,236.51238298120907
0.038397243543875255,1.6782727163618791+0.022223602360806782i,1.6782727163618792E12+2.222360236080678E10i,37.758791061742
0.038397243543875255,1.8984943653184294+0.08570023796777362i,1.8984943653184294E12+8.570023796777362E10i,11.076365774108654
0.038397243543875255,2.031478109322966+1.1157567869045266E-4i,2.031478109322966E12+1.1157567869045267E8i,9103.588403701084
0.038397243543875255,2.183032262132598+0.017771935317540476i,2.1830322621325984E12+1.7771935317540478E10i,61.41796667406271
0.038397243543875255,2.254076890518533+3.4656412937885215E-5i,2.254076890518533E12+3.465641293788522E7i,32520.343270356938
0.038397243543875255,2.276617947440275+1.7041868927269068E-5i,2.276617947440275E12+1.7041868927269068E7i,66794.8438389116
0.038397243543875255,2.318661942364254+1.0437572980312633E-5i,2.318661942364254E12+1.0437572980312632E7i,111072.84934618986
0.038397243543875255,2.4350104500746275+0.08389139813479839i,2.4350104500746274E12+8.389139813479839E10i,14.512873215928549
0.038397243543875255,2.540839348341922+5.621850650136258E-4i,2.540839348341922E12+5.621850650136257E8i,2259.7890858949972
0.038397243543875255,2.5980301652156883+0.004629684132600198i,2.5980301652156885E12+4.629684132600199E9i,280.5839546289458
0.038397243543875255,2.658557492331818+5.681221129807709E-4i,2.658557492331818E12+5.68122112980771E8i,2339.776459662116
0.038397243543875255,2.7073358322545555+0.034178166512146925i,2.7073358322545557E12+3.4178166512146923E10i,39.606218070421775
0.039269908169872414,0.5887215344001887+0.06052730915803874i,5.887215344001887E11+6.052730915803874E10i,4.8632719890373615
0.039269908169872414,0.9836208821732005+0.08996500775699628i,9.836208821732006E11+8.996500775699629E10i,5.4666859187632735
0.039269908169872414,1.20942772876905+0.0026166116865412306i,1.20942772876905E12+2.6166116865412307E9i,231.1056957724844
0.039269908169872414,1.2498875040268953+0.3995178191873589i,1.2498875040268953E12+3.995178191873589E11i,1.564245002349626
0.039269908169872414,1.2541305732670514+0.0019559871142851857i,1.2541305732670513E12+1.9559871142851858E9i,320.58763682739607
0.039269908169872414,1.2596652140381386+0.4854961058789238i,1.2596652140381387E12+4.8549610587892377E11i,1.2972969286310634
0.039269908169872414,1.4866387928115246+0.07950738420328723i,1.4866387928115247E12+7.950738420328723E10i,9.349061145128578
0.039269908169872414,1.623087621430723+0.0035728295422863903i,1.6230876214307231E12+3.5728295422863903E9i,227.14316513292812
0.039269908169872414,1.678444272956148+0.02211337571886445i,1.678444272956148E12+2.2113375718864452E10i,37.950883083045134
0.039269908169872414,1.8984819073037285+0.08569483589011832i,1.8984819073037285E12+8.569483589011833E10i,11.076991323829859
0.039269908169872414,2.0314345666618894+1.1672535590081354E-4i,2.0314345666618894E12+1.1672535590081355E8i,8701.770712046853
0.039269908169872414,2.1830062887655677+0.017784696135843454i,2.1830062887655676E12+1.7784696135843452E10i,61.37316803422677
0.039269908169872414,2.2540735722950496+3.6146540543318205E-5i,2.25407357229505E12+3.6146540543318205E7i,31179.658390735294
0.039269908169872414,2.276170039644579+1.7494308517255504E-5i,2.276170039644579E12+1.7494308517255504E7i,65054.58725046148
0.039269908169872414,2.3191493359920106+1.045125925750512E-5i,2.3191493359920107E12+1.045125925750512E7i,110950.71315576704
0.039269908169872414,2.435006853303778+0.08387285692234658i,2.435006853303778E12+8.387285692234659E10i,14.516060038101605
0.039269908169872414,2.540647120749277+5.840953554877819E-4i,2.5406471207492773E12+5.840953554877819E8i,2174.8564655402593
0.039269908169872414,2.5981237517774454+0.004606164279960967i,2.5981237517774453E12+4.606164279960967E9i,282.02682252134764
0.039269908169872414,2.6586461408022757+5.937887575821512E-4i,2.658646140802276E12+5.937887575821513E8i,2238.7137739252744
0.039269908169872414,2.7073532643623697+0.03416850840201984i,2.7073532643623696E12+3.416850840201984E10i,39.617668300122915
0.04014257279586959,0.5887827041785277+0.060494651959578316i,5.887827041785277E11+6.0494651959578316E10i,4.866402938989913
0.04014257279586959,0.9836464521856754+0.08993134947739191i,9.836464521856754E11+8.99313494773919E10i,5.4688740795163815
0.04014257279586959,1.208951412651858+0.002602210023637251i,1.208951412651858E12+2.6022100236372514E9i,232.29320494316602
0.04014257279586959,1.2499779251191552+0.3994951068533415i,1.2499779251191553E12+3.994951068533415E11i,1.5644471029504177
0.04014257279586959,1.2546064207355132+0.0019716641619409404i,1.2546064207355132E12+1.9716641619409406E9i,318.15925981543853
0.04014257279586959,1.259762909925344+0.485469640277705i,1.259762909925344E12+4.85469640277705E11i,1.2974682713472228
0.04014257279586959,1.4866149812879053+0.0794714962352705i,1.4866149812879053E12+7.947149623527051E10i,9.353133209464639
0.04014257279586959,1.6229368955271313+0.003715817657795748i,1.6229368955271313E12+3.715817657795748E9i,218.38220345961082
0.04014257279586959,1.6786197241658014+0.02200209567456343i,1.6786197241658015E12+2.200209567456343E10i,38.14681448973176
0.04014257279586959,1.8984691661533062+0.0856893106316481i,1.8984691661533062E12+8.56893106316481E10i,11.077631224705723
0.04014257279586959,2.0313900774347435+1.2199288175076325E-4i,2.0313900774347437E12+1.2199288175076325E8i,8325.854952688804
0.04014257279586959,2.1829797056461504+0.017797732090812257i,2.1829797056461506E12+1.7797732090812256E10i,61.327468424279544
0.04014257279586959,2.25406901528355+3.7654906067932924E-5i,2.25406901528355E12+3.7654906067932926E7i,29930.615299066227
0.04014257279586959,2.275724129074635+1.797704046472126E-5i,2.275724129074635E12+1.797704046472126E7i,63295.29417093407
0.04014257279586959,2.3196367877276898+1.0465191841389207E-5i,2.31963678772769E12+1.0465191841389207E7i,110826.29075912709
0.04014257279586959,2.435003179425991+0.08385389667727906i,2.435003179425991E12+8.385389667727907E10i,14.519320365023514
0.04014257279586959,2.5404515603895756+6.062169374060476E-4i,2.5404515603895757E12+6.062169374060476E8i,2095.332053290988
0.04014257279586959,2.598218398756352+0.0045824620447647004i,2.598218398756352E12+4.582462044764701E9i,283.49589951592986
0.04014257279586959,2.6587368494275343+6.19987464183478E-4i,2.658736849427534E12+6.19987464183478E8i,2144.185973928589
0.04014257279586959,2.7073710693745365+0.034158617334379096i,2.7073710693745366E12+3.4158617334379097E10i,39.629400728841716
0.041015237421866746,0.5888452084201652+0.06046129626416741i,5.888452084201652E11+6.046129626416741E10i,4.869604563615238
0.041015237421866746,0.983672587982369+0.0898969635907171i,9.83672587982369E11+8.98969635907171E10i,5.471111307278595
0.041015237421866746,1.2084746821742682+0.0025882478150434972i,1.2084746821742683E12+2.588247815043497E9i,233.45420696394157
0.041015237421866746,1.250070327786221+0.3994718898978923i,1.2500703277862212E12+3.994718898978923E11i,1.564653683273869
0.041015237421866746,1.2550826727256306+0.001986931582357024i,1.2550826727256306E12+1.9869315823570242E9i,315.8343960783924
0.041015237421866746,1.2598627399787146+0.485442599585395i,1.2598627399787146E12+4.85442599585395E11i,1.297643368190939
0.041015237421866746,1.486590621489851+0.07943480062554047i,1.486590621489851E12+7.943480062554047E10i,9.357300640167223
0.041015237421866746,1.6227828626234875+0.003860494222843583i,1.6227828626234875E12+3.860494222843583E9i,210.17812344091135
0.041015237421866746,1.6787990463897966+0.021889840186266715i,1.6787990463897966E12+2.1889840186266716E10i,38.346535015889344
0.041015237421866746,1.898456141655644+0.08568366207401813i,1.898456141655644E12+8.568366207401813E10i,11.078285496339175
0.041015237421866746,2.031344643728109+1.2737839815246048E-4i,2.031344643728109E12+1.2737839815246049E8i,7973.662226843095
0.041015237421866746,2.182952511133984+0.017811042409935977i,2.182952511133984E12+1.7811042409935978E10i,61.28087455218828
0.041015237421866746,2.254063094904408+3.9179434754075905E-5i,2.2540630949044077E12+3.917943475407591E7i,28765.896050477266
0.041015237421866746,2.2752803425315027+1.8492480345674096E-5i,2.275280342531503E12+1.8492480345674098E7i,61519.0688323147
0.041015237421866746,2.320124295545075+1.0479352144654646E-5i,2.320124295545075E12+1.0479352144654647E7i,110699.79630031492
0.041015237421866746,2.4349994286916874+0.08383451722888272i,2.4349994286916875E12+8.383451722888272E10i,14.52265432652113
0.041015237421866746,2.5402527176998286+6.285391709047694E-4i,2.5402527176998286E12+6.285391709047694E8i,2020.7592742733807
0.041015237421866746,2.598314053225195+0.0045585925167696125i,2.5983140532251953E12+4.558592516769612E9i,284.99082158219056
0.041015237421866746,2.658829621568436+6.467152000645237E-4i,2.658829621568436E12+6.467152000645237E8i,2055.6418198483357
0.041015237421866746,2.707389245987763+0.034148492197000155i,2.707389245987763E12+3.4148492197000153E10i,39.64141711395386
0.04188790204786391,0.5889090464754259+0.06042724331443105i,5.889090464754259E11+6.042724331443105E10i,4.872876985394305
0.04188790204786391,0.9836992898041698+0.08986185088413946i,9.836992898041698E11+8.986185088413947E10i,5.473397666115687
0.04188790204786391,1.2079975647661279+0.002574700088670635i,1.207997564766128E12+2.574700088670635E9i,234.58995672576359
0.04188790204786391,1.250164711665683+0.3994481679758205i,1.250164711665683E12+3.994481679758205E11i,1.564864745782685
0.04188790204786391,1.2555593018381186+0.0020018144683477588i,1.2555593018381187E12+2.001814468347759E9i,313.60531200337005
0.04188790204786391,1.2599647033524204+0.48541498422467294i,1.2599647033524204E12+4.85414984224673E11i,1.2978222184105974
0.04188790204786391,1.4865657117348652+0.07939729615837719i,1.4865657117348652E12+7.93972961583772E10i,9.361563829387519
0.04188790204786391,1.6226255500341464+0.004006782885776916i,1.6226255500341465E12+4.0067828857769156E9i,202.4848358759423
0.04188790204786391,1.6789822137115284+0.021776686634800063i,1.6789822137115286E12+2.1776686634800064E10i,38.54999251879862
0.04188790204786391,1.8984428335946197+0.08567789009636652i,1.8984428335946199E12+8.567789009636652E10i,11.078954158764528
